gs_name,NGenes,Direction,PValue,FDR,mode,contrast
REACTOME_INTERFERON_GAMMA_SIGNALING,92,Up,0.003540501388904832,0.04550658428536421,stage_only,early_wound_vs_normal_skin
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,35,Up,0.0035895743685337893,0.04581692839836878,stage_only,early_wound_vs_normal_skin
REACTOME_ANTIMICROBIAL_PEPTIDES,43,Up,0.003681462201653581,0.04666570708027091,stage_only,early_wound_vs_normal_skin
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,19,Up,0.0037079202549566014,0.046679160469933104,stage_only,early_wound_vs_normal_skin
REACTOME_SYNTHESIS_OF_DNA,108,Up,0.003735053222287999,0.04670086954126083,stage_only,early_wound_vs_normal_skin
REACTOME_TCR_SIGNALING,108,Up,0.003765928787205606,0.04676876426272908,stage_only,early_wound_vs_normal_skin
REACTOME_METABOLISM_OF_NUCLEOTIDES,91,Up,0.003870593193923873,0.047525883520601477,stage_only,early_wound_vs_normal_skin
REACTOME_RORA_B_C_AND_NR1D1_REV_ERBA_REGULATE_GENE_EXPRESSION,25,Down,0.003878608557176399,0.047525883520601477,stage_only,early_wound_vs_normal_skin
REACTOME_REGULATION_OF_CDH1_FUNCTION,60,Up,0.004079224591148947,0.04965307813597195,stage_only,early_wound_vs_normal_skin
REACTOME_HYALURONAN_METABOLISM,19,Up,0.004333552462803788,0.05223942708141375,stage_only,early_wound_vs_normal_skin
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,34,Up,0.0043558157439021255,0.05223942708141375,stage_only,early_wound_vs_normal_skin
REACTOME_LAMININ_INTERACTIONS,30,Up,0.004376970495395929,0.05223942708141375,stage_only,early_wound_vs_normal_skin
REACTOME_LANOSTEROL_BIOSYNTHESIS,14,Down,0.0044801466612538685,0.053095935647633305,stage_only,early_wound_vs_normal_skin
REACTOME_PARASITE_INFECTION,113,Up,0.004533781491887713,0.053095935647633305,stage_only,early_wound_vs_normal_skin
REACTOME_METALLOTHIONEINS_BIND_METALS,9,Up,0.0045353982027630186,0.053095935647633305,stage_only,early_wound_vs_normal_skin
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,38,Up,0.004609181567408079,0.05346056007555196,stage_only,early_wound_vs_normal_skin
REACTOME_DIFFERENTIATION_OF_NAIVE_CD_T_CELLS_TO_T_HELPER_1_CELLS_TH1_CELLS,11,Up,0.004652881848990726,0.05346056007555196,stage_only,early_wound_vs_normal_skin
REACTOME_REGULATION_OF_KIT_SIGNALING,16,Up,0.0046538028357390165,0.05346056007555196,stage_only,early_wound_vs_normal_skin
