p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.6159731866518676e-7,1.067388026550936,0.351,0.093,0.0036163863944082145,16,IFRD2
1.6205605729753168e-7,0.7225749696442088,0.378,0.103,0.0036266525062614613,16,LARS
1.6232527852243155e-7,1.207459015990115,0.541,0.2,0.0036326774080534955,16,DAP
1.629670003560783e-7,1.0965875739972761,0.595,0.227,0.0036470385009686767,16,PSMD7
1.6347503557550594e-7,1.136498045747447,0.649,0.264,0.0036584078211442475,16,COPS6
1.6516265864935217e-7,1.1929546250234622,0.703,0.337,0.003696175137913852,16,ATP5MC3
1.6559751558349494e-7,0.8897253369695141,0.703,0.313,0.003705906801243033,16,TOMM20
1.6609159372916946e-7,1.4668618829617786,0.324,0.082,0.0037169637760650835,16,PLRG1
1.6627006746499618e-7,1.2911836498964209,0.405,0.12,0.0037209578397991495,16,JPT1
1.671541783844783e-7,0.9666213079142194,0.703,0.312,0.0037407433580662402,16,COX5A
1.6883162302885298e-7,1.1185890716673508,0.405,0.121,0.003778282891762701,16,TCF12
1.6979300798882525e-7,0.9397079341884368,0.622,0.261,0.0037997977257819204,16,ATRX
1.708624599965632e-7,0.8522722884099658,0.676,0.273,0.003823730992263088,16,PRMT1
1.7219070071944592e-7,1.4495658563328453,0.297,0.072,0.0038534556914004803,16,VPS26B
1.7411177496695181e-7,1.4491809049582765,0.27,0.061,0.0038964474119854145,16,REPIN1
1.766567789266562e-7,0.8596927194431971,0.568,0.208,0.0039534020555996386,16,RSU1
1.8077821597796798e-7,1.0278091583194,0.324,0.081,0.004045635695370945,16,RANGRF
1.8138205722811886e-7,1.4590264522076617,0.378,0.109,0.004059149058708072,16,MOCS2
1.8220909970198856e-7,1.496721474349237,0.405,0.125,0.0040776574422308025,16,HGSNAT
1.8302011322322962e-7,1.4543360582956628,0.351,0.096,0.004095807113822656,16,GDE1
1.841900939991909e-7,1.124417321154139,0.838,0.493,0.004121990113607893,16,SSR4
1.8815442300913126e-7,0.9070339461305277,0.297,0.071,0.004210707832521348,16,DNAJB2
1.8868482732673333e-7,1.103030649240295,0.757,0.374,0.004222577750744965,16,PDIA6
1.922003748133593e-7,0.7453525445405225,0.351,0.092,0.004301252187948168,16,MED15
1.9239092297671173e-7,1.3673581046393821,0.405,0.124,0.004305516465295832,16,IMPAD1
1.9363360350691334e-7,1.7714271725783282,0.27,0.062,0.004333326412881214,16,FAM172A
1.9388707113668387e-7,1.0582921004053907,0.297,0.071,0.004338998764967848,16,MRPL48
1.9467838560226746e-7,1.2875266221467088,0.459,0.152,0.004356707591393143,16,NDUFA8
1.962647493600807e-7,0.8999887616136013,0.514,0.171,0.004392208825929246,16,PSMC2
1.9672441048030335e-7,0.7627466623261561,1,0.747,0.004402495582138709,16,CD63
1.9806616692433078e-7,1.0296862546929748,0.432,0.133,0.004432522749599599,16,DBN1
1.991789407886763e-7,0.8225533592145156,0.919,0.46,0.004457425515909787,16,POMP
2.0111062217724012e-7,1.0003009795642963,0.595,0.233,0.004500654613704457,16,TMEM147
2.0128099075831403e-7,0.6955769401139618,0.541,0.19,0.004504467292180309,16,TMEM259
2.0660977541559417e-7,0.7949030826806684,0.351,0.093,0.004623720164025582,16,RDH11
2.0730607263964772e-7,1.160367498847142,0.297,0.07,0.004639302599602676,16,GNPNAT1
2.099086265217755e-7,1.4314693901220823,0.297,0.072,0.004697545152930814,16,ZDHHC4
2.134068094225902e-7,1.492740993473816,0.324,0.084,0.004775830988068146,16,C16orf87
2.1413307956535277e-7,0.7920158105410003,0.676,0.264,0.00479208418759303,16,TMCO1
2.1419870386581662e-7,0.7449312730204196,0.324,0.082,0.00479355279381311,16,HELZ
2.1794761139403764e-7,1.5357260842567815,0.541,0.214,0.004877449595387168,16,NONO
2.188965585710823e-7,0.8541439618957187,0.486,0.154,0.004898686084262251,16,ARF3
2.2007110664149114e-7,0.8632706714597768,0.486,0.162,0.004924971295529931,16,MYO1C
2.2200115210442307e-7,0.9544929720789164,0.297,0.071,0.004968163782944884,16,THAP12
2.290081341681086e-7,0.6941933755463532,0.622,0.221,0.005124973034548103,16,ISG15
2.3370468993548436e-7,1.1614202408862109,0.514,0.182,0.005230077256066204,16,UQCRC1
2.341778354728937e-7,0.6911957269496807,0.459,0.141,0.0052406657800478885,16,SMARCB1
2.3593348456895024e-7,1.3769345823184325,0.27,0.062,0.005279955451168538,16,RABGAP1
2.3665944522384699e-7,0.803240042884415,0.378,0.105,0.005296201724664472,16,KRCC1
2.3789117931545046e-7,0.3317281347696901,0.351,0.091,0.0053237667019004654,16,RICTOR
2.421448862721737e-7,1.1304146758537836,0.297,0.071,0.005418960409884975,16,LTBP2
2.4298343580569434e-7,1.1107297182847986,0.324,0.082,0.005437726309895634,16,ATAD1
2.4850834508603766e-7,0.896491141344973,0.622,0.251,0.005561368254680437,16,POLR2F
2.5163839317725937e-7,0.5424732572065082,0.459,0.139,0.005631415600913887,16,CLPTM1
2.5409405416755356e-7,0.986211218823686,0.541,0.188,0.005686370838215681,16,PSMD12
2.541985938250143e-7,1.1582709096475439,0.405,0.122,0.005688710331209995,16,MBD2
2.5604629735430174e-7,1.0955113914640005,0.432,0.135,0.005730060088491919,16,FLYWCH2
2.5686287284308924e-7,0.7974681004888428,0.378,0.107,0.0057483342313554946,16,CDC73
2.6192999262891025e-7,1.27981766457963,0.297,0.072,0.005861731305042382,16,PTPRK
2.645889739520407e-7,0.9229691092948503,0.703,0.336,0.005921236648072719,16,ATP6V0B
2.6791243201916873e-7,0.8818176415354195,0.541,0.19,0.005995612316156977,16,GOLGA7
2.696723353239078e-7,0.9004974503923687,0.378,0.108,0.006034997192213732,16,RIC8A
2.7012169245682497e-7,1.0533675883814577,0.811,0.469,0.006045053355491286,16,PARK7
2.729166967966198e-7,0.9450323673268604,0.297,0.072,0.006107602757611554,16,STX16
2.799550660071428e-7,0.3450377987992972,0.892,0.506,0.006265114422173848,16,YWHAE
2.8001992277933635e-7,0.7471830719626649,0.676,0.28,0.006266565851878768,16,NDUFC1
2.816652569716893e-7,1.8699322776243217,0.27,0.063,0.006303386785769435,16,NFKBIL1
2.8447367105219066e-7,0.8322830341236593,0.595,0.219,0.006366236284476975,16,ISLR
2.854837524166589e-7,0.7534943095883792,0.703,0.306,0.00638884089533241,16,CSNK2B
2.86045102292273e-7,1.0716723612865544,0.378,0.107,0.006401403344198778,16,TXNDC9
2.928802534886325e-7,0.7329941882969933,0.486,0.159,0.0065543671928221066,16,SMC3
2.9343949603441213e-7,1.1618220406331878,0.351,0.097,0.006566882481754109,16,NUTM2B-AS1
2.94703348326692e-7,0.9386985389278888,0.649,0.263,0.00659516623220304,16,CCT3
2.951654143367035e-7,0.7552734958863606,0.622,0.249,0.006605506807441088,16,NOL7
2.9914846595352645e-7,1.294677365705247,0.514,0.185,0.006694643519573968,16,DCTN6
3.0051985893132263e-7,2.092586679369665,0.297,0.075,0.0067253339230240695,16,YKT6
3.01054683895274e-7,0.8109569959908809,0.784,0.36,0.0067373027708923375,16,RBM25
3.049246307403156e-7,0.9366227867647061,0.973,0.543,0.006823908311337523,16,CD9
3.108717905037893e-7,0.8248650058886354,0.649,0.261,0.006956999799684302,16,SNRPD1
3.114263752854993e-7,0.6763740446131125,0.405,0.117,0.006969410852514189,16,OTUD6B-AS1
3.160024551383482e-7,0.5759392202872415,0.541,0.186,0.007071818943541095,16,NINJ1
3.1673726451928063e-7,0.6235358712584566,0.459,0.144,0.007088263242676981,16,RAB9A
3.1820939175064034e-7,2.0449042051121182,0.297,0.075,0.00712120797798758,16,FST
3.227339284407075e-7,0.9066588108159177,0.676,0.282,0.007222462584574593,16,NDUFAB1
3.229791386559895e-7,0.9773384634948585,0.811,0.411,0.007227950143982389,16,P4HB
3.3144465096130546e-7,0.9679743348897769,0.595,0.223,0.007417399843863055,16,SYNCRIP
3.349872465405886e-7,0.7402793456052933,0.541,0.194,0.007496679590331832,16,AKAP12
3.4209414424074975e-7,0.852554195669996,0.324,0.084,0.007655724853963738,16,NDUFS1
3.5447792585204137e-7,0.8615267565549266,0.514,0.181,0.007932861502642835,16,PAK2
3.6697873750766617e-7,1.7034801983386394,0.297,0.076,0.00821261716668406,16,PCNX4
3.7216255297329667e-7,1.0811084106976332,0.514,0.183,0.008328625772989406,16,PIK3R1
3.75226258059867e-7,1.1456276272834138,0.297,0.074,0.008397188429121764,16,MIB1
3.75401020946638e-7,1.423498649958875,0.297,0.075,0.008401099447764812,16,NUDT22
3.760336838194922e-7,1.5408903839253103,0.297,0.074,0.008415257810196416,16,EXTL2
3.783030892134764e-7,1.1769555174813617,0.405,0.121,0.008466044833508388,16,KIDINS220
3.811122673829183e-7,1.1224157643334793,0.514,0.177,0.00852891143176233,16,COMMD1
3.846373960244236e-7,1.3078912049214608,0.351,0.101,0.008607800285630577,16,SMIM37
3.8792846092235724e-7,0.9277708996939397,0.568,0.212,0.008681451026981432,16,NDUFAF3
3.8840586462620585e-7,1.509531362177004,0.27,0.065,0.008692134844469861,16,PPP2R3A
3.966522910142676e-7,0.8735884843257872,0.676,0.285,0.008876681620608295,16,BUD31
3.9841163720633626e-7,0.9383873583133585,0.378,0.111,0.0089160540290406,16,CFL2
4.0292326496747134e-7,1.148713938491055,0.378,0.112,0.009017019746707041,16,MRPS16
4.1403479201203605e-7,0.9615970182779074,0.324,0.087,0.009265684610437355,16,RYK
4.1413362170785095e-7,1.667150549272723,0.297,0.076,0.009267896320199996,16,PPIP5K2
4.221931563778908e-7,0.7101811832019831,0.703,0.264,0.009448260646580818,16,COL5A1
4.22836868763294e-7,0.41573937178868836,0.27,0.062,0.009462666286053757,16,TULP4
4.378832864345255e-7,0.9152514063404965,0.595,0.233,0.009799390067118245,16,NSA2
4.435925887403634e-7,1.1388258412175254,0.378,0.111,0.009927158543420593,16,ELOVL1
4.4802111074391607e-7,1.197094525993412,0.405,0.124,0.010026264437338098,16,PELO
4.5107420093016364e-7,0.6525794502909723,0.297,0.072,0.010094589542616132,16,C12orf45
4.537989100521177e-7,1.0425884652642092,0.459,0.154,0.010155565808056342,16,FBXW5
4.745491161337562e-7,1.3072684557685763,0.351,0.101,0.01061993466995733,16,XPO1
4.78818084577228e-7,0.6839160477872266,0.622,0.238,0.010715469914753785,16,OPTN
4.82914798760437e-7,1.780570319208969,0.378,0.116,0.01080715028145982,16,C4orf48
4.857814431443507e-7,1.0128160839530598,0.514,0.186,0.010871302916127425,16,KRAS
4.966061529234042e-7,1.2114147973592229,0.432,0.139,0.011113549096272863,16,SPCS3
5.024586774641924e-7,1.0080362231777416,0.676,0.299,0.01124452274297116,16,C8orf59
5.032291092007142e-7,0.6991805211363981,0.703,0.295,0.011261764234802784,16,ELOC
5.045297059000955e-7,0.9612826836405435,0.838,0.482,0.011290870288338237,16,PSMA7
5.107883249133189e-7,1.0921559743437974,0.486,0.173,0.011430931923235164,16,PAIP1
5.122752528173365e-7,0.7719208398051354,0.378,0.109,0.011464207882799173,16,CCNY
5.158539148279237e-7,0.7157846546726321,0.865,0.411,0.011544294759934104,16,PRDX5
5.161097616431712e-7,0.8987330024170688,0.297,0.074,0.01155002035581253,16,PPP6R3
5.236089155451787e-7,0.9411123770940347,0.459,0.152,0.011717843920985554,16,MTIF3
5.239408260589123e-7,1.172749435139642,0.405,0.123,0.011725271746372397,16,ZNF593
5.243828419099981e-7,0.6269804186597803,1,0.897,0.011735163619103848,16,MT-CO3
5.378787181081567e-7,0.874136624454867,0.486,0.166,0.012037187832542439,16,CTDSP2
5.390939088376256e-7,1.0112214724802522,0.649,0.257,0.012064382585877222,16,ANGPTL2
5.423705030325552e-7,0.6193764849485215,0.459,0.146,0.012137709487365552,16,ETS1
5.427659396797818e-7,0.96663661073109,0.649,0.258,0.012146558964093836,16,IFI27L2
5.430514971644816e-7,0.9892094020020685,0.865,0.52,0.012152949455043933,16,HSP90B1
5.431096413885701e-7,1.0740819761390648,0.568,0.219,0.012154250664634809,16,ANAPC5
5.470849231126314e-7,1.2611531846589448,0.514,0.192,0.012243213494337579,16,SEC13
5.774414010629107e-7,0.842580969658019,0.351,0.097,0.01292256111438688,16,HAGH
5.788381882547409e-7,1.0108917334444374,0.378,0.112,0.012953819814952847,16,TADA3
5.822578944187668e-7,0.8494391829096027,0.514,0.179,0.013030349419197583,16,WDR61
5.856117087456089e-7,0.9916729943753663,0.351,0.098,0.01310540443001798,16,PFDN6
5.867732720973283e-7,0.9151572612676325,0.378,0.113,0.01313139905626611,16,KCTD20
5.934655670747526e-7,0.5854662402764497,0.486,0.158,0.013281165925565889,16,EAPP
5.936897721380727e-7,0.8447201524325716,0.919,0.62,0.01328618341067793,16,PPIA
6.03478438622608e-7,1.0789140093461185,0.811,0.441,0.013505243977935346,16,BRK1
6.035713489159732e-7,1.0812210837868808,0.459,0.151,0.013507323217390566,16,NAGK
6.086835519411471e-7,0.883737229544426,0.703,0.324,0.013621729208890931,16,ESD
6.129791435653688e-7,1.036771520038832,0.514,0.192,0.013717860253849388,16,TROVE2
6.220187547813938e-7,1.5389874582126928,0.27,0.066,0.013920157713252812,16,SRGAP2
6.235234875500344e-7,0.937072909945158,0.27,0.064,0.01395383212788222,16,SHTN1
6.300616491279885e-7,0.9170177886768593,0.595,0.23,0.014100149645835254,16,NAA38
6.318448273935572e-7,0.9006726567883314,0.757,0.341,0.014140055392240418,16,PRDX4
6.439387155221176e-7,0.7185852411044533,0.432,0.136,0.01441070451466947,16,ESYT2
6.496099309581683e-7,1.0954299095407176,0.432,0.14,0.01453762064491285,16,ABHD17A
6.538428516425451e-7,0.7629943599804906,0.541,0.198,0.014632349176908517,16,SNX6
6.584553215484976e-7,0.8645547019060172,0.703,0.321,0.014735571640933828,16,VPS28
6.601626848801337e-7,0.3390324089823906,0.784,0.353,0.014773780724932512,16,RGS16
6.618604701799453e-7,1.084312651119238,0.459,0.155,0.014811775462156996,16,UBE2V2
6.632136652453226e-7,0.6533439279624617,0.378,0.11,0.014842058614525075,16,DENR
6.713990601236212e-7,0.8677983950380274,0.405,0.124,0.015025239566506518,16,UBA1
6.763208618864249e-7,0.9397006632048329,0.378,0.111,0.015135384568156303,16,SNRPA
6.799577937729642e-7,0.7719775940990381,0.297,0.074,0.015216775466845165,16,ATXN2L
6.812694549564559e-7,1.6172572932421014,0.27,0.066,0.015246129132470528,16,CEP63
6.833611561984751e-7,0.9449978233020734,0.324,0.086,0.015292939314565674,16,CRYZL1
6.855849755847647e-7,0.9121185291381715,0.378,0.11,0.01534270616861145,16,PLPP5
6.86509671890199e-7,1.253902904469687,0.27,0.066,0.015363399947230762,16,GSK3A
6.901552050689526e-7,0.9891006777191975,0.405,0.121,0.015444983334238091,16,COPS5
6.94050247258491e-7,1.2987076217107747,0.378,0.113,0.015532150483397771,16,MBTPS1
6.96655818581195e-7,0.9433607433043886,0.378,0.113,0.015590460564028564,16,DNM1
6.96990690583107e-7,1.0167020838467162,0.351,0.099,0.015597954664559351,16,NCSTN
6.988510707690657e-7,0.9350518594132513,0.27,0.064,0.015639588112740924,16,IGF2BP2
6.99539964810461e-7,1.3778826847250212,0.378,0.119,0.015655004872493307,16,ARHGAP5
7.095383765431401e-7,0.8757123141700015,0.541,0.205,0.015878759328658933,16,ECHS1
7.386266507571533e-7,0.5764020101508077,0.514,0.18,0.016529725817294335,16,IDS
7.4195113717904e-7,1.1414143747913332,0.351,0.1,0.016604124498929736,16,MTX2
7.447415633985405e-7,1.5304017023920498,0.405,0.131,0.016666571447295938,16,EIF4EBP1
7.484958267003211e-7,1.0605570836092713,0.324,0.088,0.016750588105726487,16,AP2A1
7.637719903368962e-7,1.4439925828924873,0.27,0.066,0.0170924533717494,16,ARFGAP1
7.861748228158289e-7,0.8896654124200309,0.595,0.241,0.017593806359795437,16,CTSA
7.959361446179486e-7,0.8817815947114516,0.432,0.139,0.01781225498040507,16,SCFD1
8.015543005688667e-7,1.475339160668106,0.27,0.066,0.01793798369243067,16,ACTR1B
8.209193296519241e-7,1.0346869339939266,0.459,0.154,0.018371353678280408,16,CHMP4A
8.335893231747608e-7,1.0004685522358425,0.378,0.113,0.01865489546332797,16,SMIM15
8.345307120445964e-7,1.0996623432016979,0.486,0.177,0.018675962804846024,16,PSMD11
8.47395832920428e-7,0.7815816828345687,0.486,0.163,0.018963871344926258,16,PMVK
8.517874577904768e-7,1.544334900588054,0.486,0.182,0.019062151517893082,16,SEC61A1
8.761154812894856e-7,1.1312153641323097,0.324,0.09,0.0196065883557774,16,FAM136A
8.816823962835488e-7,0.606679668338413,0.378,0.108,0.019731170346429537,16,MRPL37
8.834183024519058e-7,0.8697841037880762,0.703,0.309,0.0197700181905712,16,ZNHIT1
8.856954041916534e-7,1.5761761768235887,0.27,0.068,0.019820977450405012,16,GPR137B
9.015590200761817e-7,0.8934680972860566,0.595,0.23,0.02017598931028487,16,ADH5
9.018967772257919e-7,0.9713213153586392,0.297,0.076,0.020183547977535996,16,ATM
9.044313908690574e-7,1.2814464652596331,0.405,0.127,0.020240270096258634,16,VEGFA
