gs_name,NGenes,Direction,PValue,FDR,mode,contrast
REACTOME_FCGR_ACTIVATION,67,Up,0.0033643163115838507,0.04385541404745474,nonE_restricted,early_wound_vs_normal_skin
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,60,Up,0.0034295068225098945,0.044348168554756824,nonE_restricted,early_wound_vs_normal_skin
REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS,31,Up,0.003465933684360188,0.044348168554756824,nonE_restricted,early_wound_vs_normal_skin
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,55,Down,0.0035168516570345584,0.044348168554756824,nonE_restricted,early_wound_vs_normal_skin
REACTOME_NEGATIVE_REGULATION_OF_FLT3,15,Up,0.003521493448858521,0.044348168554756824,nonE_restricted,early_wound_vs_normal_skin
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,19,Up,0.003522759852554133,0.044348168554756824,nonE_restricted,early_wound_vs_normal_skin
REACTOME_REGULATION_OF_CDH1_FUNCTION,60,Up,0.0035626778789119387,0.04449417646711947,nonE_restricted,early_wound_vs_normal_skin
REACTOME_NEF_AND_SIGNAL_TRANSDUCTION,8,Up,0.00358277373075826,0.04449417646711947,nonE_restricted,early_wound_vs_normal_skin
REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING,25,Up,0.004124584069745212,0.050879097450951004,nonE_restricted,early_wound_vs_normal_skin
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,38,Up,0.004228424876946046,0.05140382778012124,nonE_restricted,early_wound_vs_normal_skin
REACTOME_RORA_B_C_AND_NR1D1_REV_ERBA_REGULATE_GENE_EXPRESSION,25,Down,0.00423076861572033,0.05140382778012124,nonE_restricted,early_wound_vs_normal_skin
REACTOME_SYNTHESIS_OF_DNA,108,Up,0.004251023842534509,0.05140382778012124,nonE_restricted,early_wound_vs_normal_skin
REACTOME_FORMATION_OF_THE_URETERIC_BUD,20,Up,0.004318497987055135,0.051878426798740766,nonE_restricted,early_wound_vs_normal_skin
REACTOME_DAP12_INTERACTIONS,37,Up,0.004413699671843489,0.052677792187326836,nonE_restricted,early_wound_vs_normal_skin
REACTOME_METABOLISM_OF_NUCLEOTIDES,91,Up,0.004755532751396167,0.056391414174620354,nonE_restricted,early_wound_vs_normal_skin
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,14,Up,0.004807860383706117,0.05664645759776823,nonE_restricted,early_wound_vs_normal_skin
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,64,Up,0.004843816447422582,0.056706590002310236,nonE_restricted,early_wound_vs_normal_skin
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS,15,Down,0.004978770755977597,0.05791759904738496,nonE_restricted,early_wound_vs_normal_skin
REACTOME_KERATAN_SULFATE_DEGRADATION,15,Up,0.005056948782435452,0.05845705573658088,nonE_restricted,early_wound_vs_normal_skin
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,22,Up,0.005147370098932307,0.058673024813326986,nonE_restricted,early_wound_vs_normal_skin
REACTOME_HYALURONAN_METABOLISM,19,Up,0.00518394511714093,0.058673024813326986,nonE_restricted,early_wound_vs_normal_skin
REACTOME_ANTIMICROBIAL_PEPTIDES,43,Up,0.005222922893074322,0.058673024813326986,nonE_restricted,early_wound_vs_normal_skin
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,35,Up,0.005234397897891143,0.058673024813326986,nonE_restricted,early_wound_vs_normal_skin
