gs_name,contrast,Direction_stage_only,Direction_nonE_restricted,PValue_stage_only,PValue_nonE_restricted,FDR_stage_only,FDR_nonE_restricted,NGenes_stage_only,NGenes_nonE_restricted,stable_FDR05
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,late_wound_vs_normal_skin,Down,Down,0.6467916864485295,0.7287588568337515,0.8775554924280019,0.8977605756437235,40,40,FALSE
REACTOME_OPSINS,late_wound_vs_normal_skin,Down,Down,0.6469465137322865,0.6973659067704343,0.8775554924280019,0.8851923595608138,4,4,FALSE
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,late_wound_vs_normal_skin,Up,Up,0.6475993916883003,0.452491578294811,0.8777932757544955,0.7444534969107803,82,82,FALSE
REACTOME_SARS_COV_1_INFECTION,late_wound_vs_normal_skin,Up,Up,0.648529447312536,0.5462367972639055,0.8778740659136695,0.8012635541668461,142,142,FALSE
REACTOME_SIGNALING_BY_NOTCH3,late_wound_vs_normal_skin,Down,Down,0.6486142445651595,0.7276410858397191,0.8778740659136695,0.8975867891096669,49,49,FALSE
REACTOME_TRANSPORT_OF_FATTY_ACIDS,late_wound_vs_normal_skin,Down,Down,0.6501551665880112,0.6473547524866268,0.8793121384759122,0.8584690007723087,5,5,FALSE
REACTOME_INOSITOL_PHOSPHATE_METABOLISM,late_wound_vs_normal_skin,Down,Down,0.6513495891418015,0.7108953901851351,0.8802798123842877,0.8900720212263477,46,46,FALSE
REACTOME_PKR_MEDIATED_SIGNALING,late_wound_vs_normal_skin,Down,Down,0.6525797629286054,0.8071067705767765,0.8812943455273893,0.9294876217544581,72,72,FALSE
REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE,late_wound_vs_normal_skin,Up,Up,0.6537023077235327,0.6223107524979865,0.8819750433846779,0.8491892124135271,5,5,FALSE
REACTOME_SLC_MEDIATED_TRANSPORT_OF_ORGANIC_CATIONS,late_wound_vs_normal_skin,Down,Down,0.654043516938692,0.6763588354434615,0.8819750433846779,0.8739310108690587,13,13,FALSE
REACTOME_SIGNALING_BY_NTRKS,late_wound_vs_normal_skin,Up,Up,0.6554617273748321,0.5515425245755707,0.8832394830754702,0.8045517144205547,127,127,FALSE
REACTOME_PROTEIN_FOLDING,late_wound_vs_normal_skin,Up,Up,0.657054546032392,0.5315250221474139,0.8847371835952649,0.7923300816763559,93,93,FALSE
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION,late_wound_vs_normal_skin,Up,Up,0.6575733237747063,0.6049812571374652,0.8847875322825111,0.8449510263059734,13,13,FALSE
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,late_wound_vs_normal_skin,Down,Down,0.6584922172519808,0.7066816571822383,0.8852766089963867,0.8888378527826132,26,26,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,late_wound_vs_normal_skin,Down,Down,0.6589001094162443,0.7833009334098987,0.8852766089963867,0.9197731009436099,49,49,FALSE
REACTOME_REGULATION_OF_APOPTOSIS,late_wound_vs_normal_skin,Up,Up,0.6603152232943651,0.414380560549514,0.8865298615157363,0.7167151868084588,40,40,FALSE
REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL,late_wound_vs_normal_skin,Up,Up,0.6610354149613977,0.6167201329284485,0.8868489727730284,0.8478172059255709,5,5,FALSE
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM,late_wound_vs_normal_skin,Up,Up,0.662616726275227,0.6764595007459736,0.8881157954973355,0.8739310108690587,13,13,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES,late_wound_vs_normal_skin,Down,Down,0.6629460671503506,0.6384299330637179,0.8881157954973355,0.8558965842240068,12,12,FALSE
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,late_wound_vs_normal_skin,Up,Up,0.6639778248294825,0.5946951370122238,0.8883590510341152,0.8363042554158128,21,21,FALSE
REACTOME_REPRODUCTION,late_wound_vs_normal_skin,Down,Down,0.6640943069210414,0.7058313093099917,0.8883590510341152,0.8887837936333989,103,103,FALSE
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION,late_wound_vs_normal_skin,Down,Down,0.6666077144640749,0.958831973188674,0.8910727121345233,0.9889636176884303,27,27,FALSE
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX,late_wound_vs_normal_skin,Up,Up,0.6676217248332826,0.6801310765920037,0.8914413161776714,0.8766345853969865,15,15,FALSE
REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION,late_wound_vs_normal_skin,Down,Down,0.6678534778980705,0.7473699744975912,0.8914413161776714,0.9055148405580571,6,6,FALSE
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING,late_wound_vs_normal_skin,Up,Up,0.6684647504623351,0.6670833561664467,0.8916097324744354,0.8702532767542486,14,14,FALSE
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE,late_wound_vs_normal_skin,Up,Up,0.6699302987786251,0.5577765890517477,0.8929165258557744,0.8078749965934691,22,22,FALSE
REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY,late_wound_vs_normal_skin,Down,Down,0.6707660634479407,0.759757194901289,0.8933826265342861,0.906099133481656,11,11,FALSE
REACTOME_DISEASES_OF_DNA_REPAIR,late_wound_vs_normal_skin,Down,Down,0.6717633713263478,0.7373828441032395,0.8936174112613028,0.9023366627574928,51,51,FALSE
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER,late_wound_vs_normal_skin,Down,Down,0.6719147238101852,0.6925339734106382,0.8936174112613028,0.882104950193176,15,15,FALSE
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,late_wound_vs_normal_skin,Down,Down,0.6730402376543508,0.8426012118073962,0.894467069275992,0.9474632649615781,56,56,FALSE
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,late_wound_vs_normal_skin,Down,Down,0.6740136336580855,0.7578453472726836,0.8951134816933245,0.906099133481656,37,37,FALSE
REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS,late_wound_vs_normal_skin,Up,Up,0.6747406349745528,0.6621694080464025,0.8954319762333777,0.8682214662390692,11,11,FALSE
REACTOME_GERM_LAYER_FORMATION_AT_GASTRULATION,late_wound_vs_normal_skin,Down,Down,0.6761886457534845,0.6825748106896192,0.8967061550468286,0.8769287648914178,12,12,FALSE
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,late_wound_vs_normal_skin,Down,Down,0.6770216957246087,0.781582276914574,0.8971635737143697,0.9192641206680596,68,68,FALSE
REACTOME_ORGANIC_ANION_TRANSPORT_BY_SLC5_17_25_TRANSPORTERS,late_wound_vs_normal_skin,Down,Down,0.6783128232943226,0.7404134294471778,0.897215886143164,0.9028955592304471,5,5,FALSE
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,late_wound_vs_normal_skin,Down,Down,0.6788796263436451,0.7782340391444298,0.897215886143164,0.9163319435922241,16,16,FALSE
REACTOME_INORGANIC_ANION_EXCHANGE_BY_SLC26_TRANSPORTERS,late_wound_vs_normal_skin,Up,Up,0.6793379033293211,0.6854710358918923,0.897215886143164,0.8773647381401797,7,7,FALSE
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,late_wound_vs_normal_skin,Down,Down,0.6798418453345102,0.6892102790713772,0.897215886143164,0.8803116698632323,49,49,FALSE
REACTOME_MAPK6_MAPK4_SIGNALING,late_wound_vs_normal_skin,Up,Up,0.6805796701721941,0.4893774157429379,0.897215886143164,0.7692398854085277,75,75,FALSE
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,late_wound_vs_normal_skin,Up,Up,0.6808130658857577,0.6837153778894809,0.897215886143164,0.8769287648914178,13,13,FALSE
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE,late_wound_vs_normal_skin,Down,Down,0.6808929710219378,0.7169297093301273,0.897215886143164,0.8933673259313721,13,13,FALSE
REACTOME_TRIGLYCERIDE_CATABOLISM,late_wound_vs_normal_skin,Up,Up,0.6817083002319976,0.6263951622202484,0.897215886143164,0.8493519078460355,20,20,FALSE
REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE,late_wound_vs_normal_skin,Down,Down,0.6820373440014478,0.7083578508014018,0.897215886143164,0.889118986926568,4,4,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST,late_wound_vs_normal_skin,Down,Down,0.6824220966164052,0.7187066623485113,0.897215886143164,0.8944876855790843,14,14,FALSE
REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,late_wound_vs_normal_skin,Down,Down,0.6828797609383003,0.7196772621532063,0.897215886143164,0.8944876855790843,11,11,FALSE
REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS,late_wound_vs_normal_skin,Down,Down,0.6831069431634675,0.6553113155520489,0.897215886143164,0.8642242506998139,19,19,FALSE
REACTOME_DEPOLYMERIZATION_OF_THE_NUCLEAR_LAMINA,late_wound_vs_normal_skin,Up,Up,0.683407094994793,0.607036475111516,0.897215886143164,0.8454757811446015,15,15,FALSE
REACTOME_INDUCTION_OF_CELL_CELL_FUSION,late_wound_vs_normal_skin,Down,Down,0.6858424532600883,0.7369654647808912,0.8987824032198342,0.9023366627574928,13,13,FALSE
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS,late_wound_vs_normal_skin,Down,Down,0.6858935981467315,0.7123858156833988,0.8987824032198342,0.8909309916162633,10,10,FALSE
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA,late_wound_vs_normal_skin,Down,Down,0.6860673077896775,0.7605193903416847,0.8987824032198342,0.906099133481656,17,17,FALSE
REACTOME_THE_FATTY_ACID_CYCLING_MODEL,late_wound_vs_normal_skin,Down,Down,0.6871248537308363,0.6218459126813873,0.8991314999055013,0.8491892124135271,4,4,FALSE
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,late_wound_vs_normal_skin,Down,Down,0.6873121639647604,0.8103748686506878,0.8991314999055013,0.9306041465364207,32,32,FALSE
REACTOME_METABOLISM_OF_COFACTORS,late_wound_vs_normal_skin,Up,Up,0.6885682082296458,0.5934306113017661,0.9001339734893947,0.8358049529292307,25,25,FALSE
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE,late_wound_vs_normal_skin,Down,Down,0.6892262996423885,0.6636321559359784,0.9003539010253803,0.8682214662390692,8,8,FALSE
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,late_wound_vs_normal_skin,Up,Up,0.6903442186458698,0.6369269036373408,0.9011737740561852,0.8555466724653353,29,29,FALSE
REACTOME_FORMATION_OF_LATERAL_PLATE_MESODERM,late_wound_vs_normal_skin,Down,Down,0.6918138292866396,0.7314428668029603,0.9024512549530472,0.8997393708550562,2,2,FALSE
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,late_wound_vs_normal_skin,Down,Down,0.6933306587401041,0.7679629927721898,0.9037884757193698,0.9109194287381535,88,88,FALSE
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,late_wound_vs_normal_skin,Down,Down,0.6954122980984876,0.714562200310531,0.9043166441875813,0.8910212511334843,23,23,FALSE
REACTOME_SYNTHESIS_OF_PC,late_wound_vs_normal_skin,Down,Down,0.6957086509251721,0.7052327440813371,0.9043166441875813,0.8887837936333989,26,26,FALSE
REACTOME_MITOCHONDRIAL_TRANSLATION,late_wound_vs_normal_skin,Up,Up,0.6959051658039901,0.45188648921054,0.9043166441875813,0.7444534969107803,115,115,FALSE
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,late_wound_vs_normal_skin,Up,Up,0.6964738907591894,0.6563966561354408,0.9043166441875813,0.8642242506998139,37,37,FALSE
REACTOME_PROTEIN_HYDROXYLATION,late_wound_vs_normal_skin,Down,Down,0.6969272406543913,0.7936792070159732,0.9043166441875813,0.921638573493509,19,19,FALSE
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS,late_wound_vs_normal_skin,Up,Up,0.6973019664795799,0.7764881550197467,0.9043166441875813,0.9153817475984807,10,10,FALSE
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS,late_wound_vs_normal_skin,Down,Down,0.697904362619836,0.7574567231967307,0.9043166441875813,0.906099133481656,11,11,FALSE
REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS,late_wound_vs_normal_skin,Down,Down,0.6980317671072699,0.7731440571296221,0.9043166441875813,0.9144393674415994,20,20,FALSE
REACTOME_SIGNALING_BY_EGFR_IN_CANCER,late_wound_vs_normal_skin,Down,Down,0.6990131470561258,0.8063689507010572,0.9043166441875813,0.929220145071187,25,25,FALSE
REACTOME_FORMATION_OF_THE_NEPHRIC_DUCT,late_wound_vs_normal_skin,Up,Up,0.699031350908969,0.7582690342178635,0.9043166441875813,0.906099133481656,16,16,FALSE
REACTOME_PTK6_REGULATES_PROTEINS_INVOLVED_IN_RNA_PROCESSING,late_wound_vs_normal_skin,Up,Up,0.6991479604954043,0.6228721160314497,0.9043166441875813,0.8491892124135271,4,4,FALSE
REACTOME_SARS_COV_2_INFECTION,late_wound_vs_normal_skin,Up,Up,0.6996849987961213,0.5816868508919217,0.9043354855781922,0.8250776105172454,282,282,FALSE
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,late_wound_vs_normal_skin,Down,Down,0.7011548414760019,0.8045674162641575,0.9043354855781922,0.9288912758125134,50,50,FALSE
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,late_wound_vs_normal_skin,Down,Down,0.7013026242968396,0.7908289799659095,0.9043354855781922,0.921638573493509,60,60,FALSE
REACTOME_REGULATION_OF_EXPRESSION_AND_FUNCTION_OF_TYPE_II_CLASSICAL_CADHERINS,late_wound_vs_normal_skin,Up,Up,0.702184064032438,0.6766070883931831,0.9043354855781922,0.8739310108690587,31,31,FALSE
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,late_wound_vs_normal_skin,Down,Down,0.7022626330552839,0.7135203589005111,0.9043354855781922,0.8909309916162633,35,35,FALSE
REACTOME_SIGNALING_BY_ERBB2,late_wound_vs_normal_skin,Down,Down,0.7025979767433097,0.8221147262785443,0.9043354855781922,0.9359805626383373,50,50,FALSE
REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID,late_wound_vs_normal_skin,Down,Down,0.7026066775874094,0.7554469353567026,0.9043354855781922,0.906099133481656,7,7,FALSE
REACTOME_SIGNALING_BY_NOTCH,late_wound_vs_normal_skin,Down,Down,0.7036503815079296,0.855085765773025,0.904603836924866,0.9513605553818522,194,194,FALSE
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,late_wound_vs_normal_skin,Down,Down,0.7037995031569959,0.8324219721893162,0.904603836924866,0.9422449716819159,80,80,FALSE
REACTOME_ABC_TRANSPORTER_DISORDERS,late_wound_vs_normal_skin,Up,Up,0.7049827106016483,0.48906909462795045,0.9051286102153525,0.7692398854085277,62,62,FALSE
REACTOME_DNA_REPLICATION,late_wound_vs_normal_skin,Up,Up,0.7051926930513519,0.4274823630035286,0.9051286102153525,0.7295381459614536,149,149,FALSE
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,late_wound_vs_normal_skin,Up,Up,0.705748231782231,0.4703325222656517,0.9052095254820242,0.7542771784309542,32,32,FALSE
REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,late_wound_vs_normal_skin,Down,Down,0.7062979965054383,0.7237626782998232,0.9052829271806107,0.8955755374340201,5,5,FALSE
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,late_wound_vs_normal_skin,Up,Up,0.7075779449856111,0.6612192150960934,0.9059158910190136,0.8680863695332998,13,13,FALSE
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS,late_wound_vs_normal_skin,Up,Up,0.7081937161907155,0.662727471419446,0.9059158910190136,0.8682214662390692,25,25,FALSE
REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE,late_wound_vs_normal_skin,Up,Up,0.7082704762754748,0.6433912614372383,0.9059158910190136,0.857543972822077,14,14,FALSE
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS,late_wound_vs_normal_skin,Up,Up,0.7096823364311622,0.6940440850817204,0.9070904967736273,0.8824310294219359,8,8,FALSE
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE,late_wound_vs_normal_skin,Up,Up,0.7109974746130624,0.6164493730701963,0.90813992935289,0.8478172059255709,25,25,FALSE
REACTOME_PTK6_EXPRESSION,late_wound_vs_normal_skin,Up,Up,0.7115309652875242,0.6181991788805967,0.9081902181933815,0.8491892124135271,5,5,FALSE
REACTOME_INTERLEUKIN_37_SIGNALING,late_wound_vs_normal_skin,Up,Up,0.713603159624551,0.7270615433311123,0.9095888696090968,0.8974742220568062,21,21,FALSE
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,late_wound_vs_normal_skin,Up,Up,0.7136165125007168,0.6218724332845014,0.9095888696090968,0.8491892124135271,151,151,FALSE
REACTOME_MYOGENESIS,late_wound_vs_normal_skin,Up,Up,0.7146250459712564,0.8024731752920666,0.9101438867038298,0.9276388026332192,22,22,FALSE
REACTOME_CELLULAR_RESPONSES_TO_STIMULI,late_wound_vs_normal_skin,Up,Up,0.7150423136019207,0.5572034359248901,0.9101438867038298,0.8078749965934691,848,848,FALSE
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,late_wound_vs_normal_skin,Up,Up,0.7168568650511464,0.6671856154005666,0.9118220885564063,0.8702532767542486,33,33,FALSE
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,late_wound_vs_normal_skin,Down,Down,0.7185225941301586,0.8058280026790202,0.913184977534865,0.929220145071187,97,97,FALSE
REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BOTD,late_wound_vs_normal_skin,Down,Down,0.7189220144140097,0.6213995746863885,0.913184977534865,0.8491892124135271,5,5,FALSE
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,late_wound_vs_normal_skin,Up,Up,0.7194365150012043,0.5545579973984822,0.9132073995664458,0.806843093769206,33,33,FALSE
REACTOME_CHYLOMICRON_REMODELING,late_wound_vs_normal_skin,Up,Up,0.7206459880511269,0.7595529068512034,0.9137767570831686,0.906099133481656,4,4,FALSE
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,late_wound_vs_normal_skin,Up,Up,0.7208793785476575,0.6460781840258194,0.9137767570831686,0.8580766418422554,70,70,FALSE
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE,late_wound_vs_normal_skin,Up,Up,0.7213994051284316,0.5004390542379993,0.9138057247595157,0.7761120893208597,53,53,FALSE
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,late_wound_vs_normal_skin,Up,Up,0.7233022916964564,0.4469058977656357,0.914609658781653,0.7411718476835395,42,42,FALSE
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS,late_wound_vs_normal_skin,Down,Down,0.7233824382128833,0.9063794042206801,0.914609658781653,0.973655958479024,42,42,FALSE
REACTOME_SLC15A4_TASL_DEPENDENT_IRF5_ACTIVATION,late_wound_vs_normal_skin,Up,Up,0.7241191886063814,0.7452347691651661,0.914609658781653,0.9053149409950927,6,6,FALSE
REACTOME_CELL_CYCLE_CHECKPOINTS,late_wound_vs_normal_skin,Up,Up,0.7243226691712866,0.4808502260304175,0.914609658781653,0.7625562687177803,268,268,FALSE
REACTOME_SIGNALING_BY_LTK,late_wound_vs_normal_skin,Up,Up,0.7248350064999256,0.6402245460276657,0.914609658781653,0.8562830717041687,11,11,FALSE
REACTOME_MET_ACTIVATES_PTPN11,late_wound_vs_normal_skin,Up,Up,0.725057120065405,0.6445429402591091,0.914609658781653,0.8580766418422554,5,5,FALSE
REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION,late_wound_vs_normal_skin,Down,Down,0.7258564740492004,0.7906236963925173,0.914609658781653,0.921638573493509,44,44,FALSE
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,late_wound_vs_normal_skin,Down,Down,0.7260149576509421,0.8034000336639963,0.914609658781653,0.9281265002353395,19,19,FALSE
REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION,late_wound_vs_normal_skin,Up,Up,0.7273262286168893,0.6130229101469831,0.9156339782177005,0.8471700066542518,7,7,FALSE
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,late_wound_vs_normal_skin,Down,Down,0.7288451780315721,0.8109767564441608,0.9165786896027992,0.9306041465364207,36,36,FALSE
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA,late_wound_vs_normal_skin,Down,Down,0.7290740175186574,0.9085836769294717,0.9165786896027992,0.9748842955028423,29,29,FALSE
REACTOME_SIGNALING_BY_PTK6,late_wound_vs_normal_skin,Down,Down,0.7306666043860663,0.841926153681378,0.9176873725163603,0.9474632649615781,53,53,FALSE
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,late_wound_vs_normal_skin,Down,Down,0.7310720783719182,0.8505497489123673,0.9176873725163603,0.9509187582122451,196,196,FALSE
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,late_wound_vs_normal_skin,Up,Up,0.7319590949464172,0.7004839838403398,0.9176873725163603,0.8868210203358965,24,24,FALSE
REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN,late_wound_vs_normal_skin,Up,Up,0.7324799569822473,0.6276004008302973,0.9176873725163603,0.8493519078460355,6,6,FALSE
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,late_wound_vs_normal_skin,Down,Down,0.7332381590699233,0.7998512854344173,0.9176873725163603,0.9251898443225041,17,17,FALSE
REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM,late_wound_vs_normal_skin,Up,Up,0.7341179536797461,0.6605191118119678,0.9176873725163603,0.867787081851606,11,11,FALSE
REACTOME_GLUTATHIONE_CONJUGATION,late_wound_vs_normal_skin,Down,Down,0.7343912273254508,0.8238878862567951,0.9176873725163603,0.9359805626383373,32,32,FALSE
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE,late_wound_vs_normal_skin,Down,Down,0.7347592620463381,0.7900608276106094,0.9176873725163603,0.921638573493509,38,38,FALSE
REACTOME_SARS_COV_1_HOST_INTERACTIONS,late_wound_vs_normal_skin,Down,Down,0.7349017629083856,0.8906542377826784,0.9176873725163603,0.9651770206093501,97,97,FALSE
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING,late_wound_vs_normal_skin,Up,Up,0.7349487553558663,0.6215896260823348,0.9176873725163603,0.8491892124135271,26,26,FALSE
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,late_wound_vs_normal_skin,Up,Up,0.7361385706289906,0.6377034500965775,0.9180637495159457,0.8555466724653353,37,37,FALSE
REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING,late_wound_vs_normal_skin,Down,Down,0.7362491658250838,0.686744536143594,0.9180637495159457,0.8783830601474778,10,10,FALSE
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,late_wound_vs_normal_skin,Down,Down,0.7375412930286567,0.8617894494193362,0.9187600420643275,0.9576596179158041,34,34,FALSE
REACTOME_SUMOYLATION,late_wound_vs_normal_skin,Down,Down,0.7378073025500258,0.8987698252169114,0.9187600420643275,0.9700169928060381,177,177,FALSE
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,late_wound_vs_normal_skin,Up,Up,0.7385431262820712,0.6774313307131975,0.9189155137242356,0.8743811698390849,34,34,FALSE
REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA,late_wound_vs_normal_skin,Down,Down,0.7389320616346139,0.730819535230917,0.9189155137242356,0.8996961190585568,5,5,FALSE
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,late_wound_vs_normal_skin,Up,Up,0.740193666085698,0.707614231288471,0.9196144469838985,0.8889917683583115,31,31,FALSE
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS,late_wound_vs_normal_skin,Up,Up,0.7404947668858377,0.5541730495144588,0.9196144469838985,0.806843093769206,11,11,FALSE
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION,late_wound_vs_normal_skin,Up,Up,0.7433294484924449,0.7142968229834348,0.922511496508517,0.8910212511334843,8,8,FALSE
REACTOME_SIGNALING_BY_FGFR2,late_wound_vs_normal_skin,Down,Down,0.7453323315364595,0.91051383433831945,0.92390691904216,0.9755347563289708,65,65,FALSE
REACTOME_REGULATION_OF_RAS_BY_GAPS,late_wound_vs_normal_skin,Up,Up,0.745459173525312,0.5245275535979894,0.92390691904216,0.78829243132715,55,55,FALSE
REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM,late_wound_vs_normal_skin,Down,Down,0.7471534797585027,0.7931767820256913,0.92479700285197,0.921638573493509,14,14,FALSE
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,late_wound_vs_normal_skin,Down,Down,0.7471836502911726,0.95106253811979935,0.92479700285197,0.9870615426431325,197,197,FALSE
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,late_wound_vs_normal_skin,Up,Up,0.7483743975295276,0.6510423850993279,0.9248761186760182,0.8602558618350573,23,23,FALSE
