gs_name,NGenes,Direction,PValue,FDR,mode,contrast
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,51,Up,1.803402839738268e-4,0.0024019234923470553,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_ATP_DEPENDENT_CHROMATIN_REMODELERS,30,Down,1.9105832832799947e-4,0.00252636839904218,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,8,Up,1.9457427831391134e-4,0.002554482311006922,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,59,Down,1.9862950978627125e-4,0.0025892272268593372,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS,61,Down,2.0232891327012328e-4,0.0026188770604963843,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,108,Down,2.0538586485202134e-4,0.0026398546825036028,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,76,Down,2.1083739824296079e-4,0.0026795126638454853,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,122,Down,2.1138701646223907e-4,0.0026795126638454853,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,58,Down,2.2562401149439523e-4,0.002840389952922592,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_LANOSTEROL_BIOSYNTHESIS,14,Down,2.320440018364504e-4,0.0029013392882679986,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,239,Up,2.3554432762745993e-4,0.0029252059066166985,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_KEAP1_NFE2L2_PATHWAY,112,Down,2.3907727787342094e-4,0.0029388079770728574,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_FCGR_ACTIVATION,67,Up,2.3983743012020054e-4,0.0029388079770728574,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,72,Down,2.515241373640632e-4,0.0030615984402327695,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_TNFR1_INDUCED_NF_KAPPA_B_SIGNALING_PATHWAY,33,Down,2.5528804911789725e-4,0.0030797746704448897,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,36,Down,2.5636862055389997e-4,0.0030797746704448897,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS,37,Down,2.634487707742323e-4,0.0031442781862535,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_CD22_MEDIATED_BCR_REGULATION,59,Up,2.6731403269003936e-4,0.0031698270457051116,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,38,Down,2.7430900023863597e-4,0.0032136045176268885,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_Z_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_ZYGOTICALLY_EXPRESSED_FACTORS,11,Down,2.7470349919953734e-4,0.0032136045176268885,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_DISEASES_OF_HEMOSTASIS,14,Up,2.7625109563930814e-4,0.0032136045176268885,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,71,Down,2.795242260090655e-4,0.0032312297321047947,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_MITOTIC_SPINDLE_CHECKPOINT,110,Down,2.833883283835914e-4,0.0032554234223065065,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS,37,Down,2.950149209695114e-4,0.0033679343151674654,stage_only,hypertrophic_scar_vs_normal_skin
